,Unnamed: 0,STEM.TAG,QUAD,SUBQUAD,X,Y,SPECIES,CENSUS,DIAM,ALIVE,coords.x1,coords.x2,x_trans,y_trans
2732,516953,59015,1212,44,239.49,235.08,BYRSPI,6,26.2,A,265383.793451668,254411.930802257,202469.16845062008,2028325.1275221922
2733,516967,10390,1213,12,224.46,245.85,INGLAU,6,40.2,A,265368.82142879104,254422.701310311,202454.39159887697,2028336.185821326
2734,516968,61731,1213,12,220.33,247.48,GUAGUI,6,27.9,A,265364.702640717,254424.335121743,202450.30145234487,2028337.8981103562
2735,516986,61717,1213,13,221.33,251.08,CECSCH,6,31.0,A,265365.714106456,254427.923165694,202451.38106822205,2028341.468964756
2736,517007,61648,1213,22,226.56,248.58,CECSCH,6,25.1,A,265370.92836106697,254425.41954294397,202456.5508601257,2028338.865764562
2737,517014,61646,1213,23,229.44,250.31,CECSCH,6,29.8,A,265373.810718789,254427.138967455,202459.46712752146,2028340.5317641753
2738,517023,61663,1213,24,226.37,255.96,CECSCH,6,36.2,A,265370.764808568,254432.779542033,202456.52593273134,2028346.2326878551
2739,517033,61633,1213,31,230.28,241.35,CECSCH,6,22.5,A,265374.617808605,254418.20202387302,202460.10620863043,2028331.5749450354
2740,517043,10409,1213,32,230.81,245.98,INGLAU,6,32.2,A,265375.163548139,254422.818169073,202460.73923105665,2028336.183214411
2741,517061,51334,1213,41,235.15,242.49,CECSCH,6,20.3,A,265379.48545761,254419.329072195,202464.99763914204,2028332.610843687
2742,517075,61542,1213,43,236.09,250.92,CASARB,6,26.5,A,265380.454147949,254427.733896587,202466.12523648865,2028341.0017983161
2743,517085,61559,1213,44,238.47,255.23,SCHMOR,6,21.8,A,265382.846321146,254432.027201677,202468.5995720938,2028345.2522599266
2744,517086,61561,1213,44,235.43,257.17,CECSCH,6,20.7,A,265379.817201569,254433.96796279,202465.60544827004,2028347.2511224041
2745,517104,68394,1214,11,222.02,260.74,CECSCH,6,24.9,A,265366.437491542,254437.555096093,202452.28635971854,2028351.0922898692
2746,517149,12458,1214,23,227.35,272.16,FICSPP,6,50.7,A,265371.801028695,254448.932825367,202457.86712854286,2028362.3748735506
2747,517150,12459,1214,23,227.35,272.16,FICSPP,6,21.7,A,265371.801028695,254448.932825367,202457.86712854286,2028362.3748735506
2748,517151,12460,1214,23,227.35,272.16,FICSPP,6,55.9,A,265371.801028695,254448.932825367,202457.86712854286,2028362.3748735506
2749,517162,68435,1214,31,234.49,260.44,CECSCH,6,33.5,A,265378.890044478,254437.2308233,202464.73930103314,2028350.5331596015
2750,517168,12466,1214,32,230.86,269.65,PREMON,6,20.1,A,265375.297507408,254446.422692496,202461.31812461442,2028359.7975335259
2751,517248,68215,1215,21,228.64,281.6,GUAGUI,6,22.4,A,265373.12284458,254458.344155635,202459.3670070137,2028371.766204266
2752,517260,68239,1215,24,227.08,296.96,CECSCH,6,25.4,A,265371.61941968603,254473.6648719,202458.1515439534,2028387.1232519906
2753,517264,37394,1215,31,231.5,284.46,GUAGUI,6,32.1,A,265375.989239908,254461.190499375,202462.2885427816,2028374.5600113703
2754,517295,12984,1215,34,230.08,296.96,CORSUL,6,23.8,A,265374.61547852104,254473.65883307398,202461.14905275148,2028387.06074371
2755,517312,12997,1215,43,236.12,292.16,SLOBER,6,40.4,A,265380.630504361,254468.85993238198,202467.07677378948,2028382.1459741767
2756,517319,68128,1215,44,236.9,295.21,CECSCH,6,25.2,A,265381.42030670104,254471.899938265,202467.92428279965,2028385.172681329
2757,517324,13917,1216,11,223.5,303.76,GUAGUI,6,32.2,A,265368.068261791,254480.453296808,202454.72647315584,2028393.9821485
2758,517336,13923,1216,21,226.14,300.58,GUAGUI,6,74.8,A,265370.693505042,254477.276765719,202457.29321893468,2028390.754481663
2759,517354,13922,1216,24,228.1,316.58,GUAGUI,6,47.9,A,265372.707727751,254493.228628765,202459.60913688008,2028406.6767088114
2760,517359,80311,1216,31,232.45,301.03,ALCFLO,6,24.0,A,265376.99681289104,254477.712821167,202463.60803499934,2028391.0719669638
2761,517365,13927,1216,32,234.7,309.68,CORSUL,6,27.8,A,265379.274563222,254486.33440097,202466.0494643185,2028399.6551178123
2762,517368,13928,1216,33,230.76,312.57,ROYBOR,6,43.1,A,265375.349998352,254489.22434985603,202462.17731795384,2028402.6205411074
2763,517374,13932,1216,34,234.7,317.85,GUAGUI,6,107.1,A,265379.30356549803,254494.48183564103,202466.23203627567,2028407.8062579448
2764,517375,13933,1216,34,234.7,317.85,GUAGUI,6,23.0,A,265379.30356549803,254494.48183564103,202466.23203627567,2028407.8062579448
2765,517382,80322,1216,41,235.59,304.75,ALCFLO,6,21.5,A,265380.14589324803,254481.416225985,202466.82855657063,2028394.7179541842
2766,517405,13936,1216,43,237.21,313.76,ALCLAT,6,39.9,A,265381.79574916896,254490.398079631,202468.64855403587,2028403.6734005269
2767,517406,13938,1216,43,238.58,311.11,INGLAU,6,21.0,A,265383.154542267,254487.752641133,202469.95819774567,2028401.0009723338
2768,517436,14695,1217,23,225.08,334.62,CASARB,6,20.6,A,265369.755734489,254511.22488183397,202456.99477952434,2028424.7379913237
2769,517438,14699,1217,23,226.74,331.03,INGLAU,6,21.2,A,265371.400809748,254507.64145583802,202458.57317614078,2028421.1216900428
2770,517440,14694,1217,24,225.4,335.07,ALCLAT,6,26.5,A,265370.07691153,254511.672994805,202457.32456985064,2028425.1802849167
2771,517445,79754,1217,31,232.34,322.25,CECSCH,6,29.3,A,265376.962285222,254498.874433497,202463.9723215099,2028412.2452744478
2772,517449,14707,1217,32,233.88,328.92,GUAGUI,6,90.3,A,265378.523939592,254505.522911199,202465.66009521333,2028418.8677893537
2773,517454,14709,1217,33,234.44,333.56,GUAGUI,6,88.0,A,265379.099675213,254510.148968391,202466.32331910759,2028423.485409859
2774,517457,14710,1217,34,231.96,339.36,HOMRAC,6,37.1,A,265376.643522374,254515.937941036,202463.97499005508,2028429.3236951737
2775,517492,15358,1218,13,224.12,350.9,BYRSPI,6,48.6,A,265368.854787223,254527.461849318,202456.3993833668,2028441.0004139987
2776,517509,88675,1218,14,222.8,357.0,GUAGUI,6,24.0,A,265367.558175422,254533.547658359,202455.21679575532,2028447.113837128
2777,517514,15366,1218,21,228.08,344.22,BYRSPI,6,20.3,A,265372.785871886,254520.792328056,202460.20681777498,2028434.253321614
2778,517518,15364,1218,22,227.2,346.7,BYRSPI,6,22.7,A,265371.91583159,254523.26724974898,202459.38296876953,2028436.7459328654
2779,517527,88074,1218,23,229.46,351.53,CECSCH,6,22.8,A,265374.190008355,254528.07936016397,202461.74902748375,2028441.517692837
2780,517528,88075,1218,23,229.11,351.52,CECSCH,6,26.5,A,265373.84043265897,254528.07009231398,202461.39909466734,2028441.515008693
2781,517529,88078,1218,23,229.94,352.84,SCHMOR,6,23.6,A,265374.67402807303,254529.38477576603,202462.25790332764,2028442.8146673008
2782,517554,15372,1218,32,231.83,348.12,GUAGUI,6,20.8,A,265376.544789846,254524.67400782398,202464.04085641622,2028438.0661820932
2783,517573,88047,1218,34,231.3,356.1,SCHMOR,6,26.3,A,265376.043813923,254532.633034129,202463.68962490512,2028446.0388041788
2784,517585,15381,1218,41,239.04,340.9,BUCTET,6,46.0,A,265383.719687994,254517.459435967,202471.08352438937,2028430.7126184078
2785,517590,15379,1218,42,239.4,349.02,CASARB,6,24.3,A,265384.108039838,254525.556284077,202471.62468186364,2028438.8063724195
2786,517609,87805,1218,44,235.37,357.27,CECSCH,6,36.7,A,265380.112620401,254533.79160994603,202467.782390818,2028447.1212986247
2787,517617,16004,1219,11,221.57,362.89,ALCLAT,6,54.6,A,265366.350699918,254539.42386624898,202454.11944080918,2028453.0158698345
2788,517648,16014,1219,22,225.29,369.55,GUAGUI,6,36.0,A,265370.089454876,254546.057983357,202457.98518285662,2028459.58298387
2789,517656,16012,1219,23,227.5,373.95,MANBID,6,43.5,A,265372.31217089196,254550.441382068,202460.2916746643,2028463.9267779184
2790,517668,16020,1219,31,232.7,361.7,GUAGUI,6,31.6,A,265377.461853874,254538.214748955,202465.21360523743,2028451.5967057715
2791,517669,16021,1219,31,232.66,362.21,GUAGUI,6,22.2,A,265377.42371684697,254538.723420865,202465.1850354178,2028452.1063619275
2792,517682,87215,1219,32,230.49,368.32,CASARB,6,21.5,A,265375.278257207,254544.820913287,202463.15337773185,2028458.2474727875
2793,517687,16023,1219,33,234.42,370.39,FICCIT,6,47.4,A,265379.210442471,254546.877285138,202467.1263723481,2028460.2308063796
2794,517689,16027,1219,33,234.37,373.41,BYRSPI,6,33.4,A,265379.171228705,254549.889044623,202467.14390197617,2028463.2448766583
2795,517693,16028,1219,34,230.5,379.63,GUAGUI,6,29.0,A,265375.328392876,254556.099655229,202463.4161148037,2028469.5311560316
2796,517699,16034,1219,41,236.03,362.24,GUAGUI,6,63.3,A,265380.7893961,254538.74655439198,202468.55290710786,2028452.0660734398
2797,517711,16031,1219,43,239.17,374.14,GUAGUI,6,20.5,A,265383.967514232,254550.607366261,202471.9562289131,2028463.8731755405
2798,517716,87076,1219,43,237.74,374.35,SCHMOR,6,20.2,A,265382.540138322,254550.819664753,202470.53210943582,2028464.1124871736
2799,517720,87100,1219,44,239.09,375.71,GUAGUI,6,24.1,A,265383.893192595,254552.17319099698,202471.9113802596,2028465.4412181305
2800,517753,16675,1220,14,224.8,396.84,BUCTET,6,99.2,A,265369.696974012,254573.27359542102,202458.1054432647,2028486.8201976526
2801,517809,16682,1220,32,231.1,386.13,BYRSPI,6,42.9,A,265375.95067867,254562.58049463102,202464.16087290942,2028476.00364913
2802,517913,97981,1221,14,223.93,415.38,SCHMOR,6,22.1,A,265368.893931173,254591.764139678,202457.6504848618,2028505.3355278713
2803,517917,159394,1221,14,224.19,418.43,ALCFLO,6,27.8,A,265369.164416649,254594.805192292,202457.97842848452,2028508.3730696037
2804,517923,159407,1221,14,224.25,417.31,CECSCH,6,23.2,A,265369.220361993,254593.68816492698,202458.0133495751,2028507.2544048135
2805,517957,159469,1221,23,228.06,413.51,CECSCH,6,39.4,A,265373.011867283,254589.89099112,202461.73526552744,2028503.3837880034
2806,517975,17206,1221,32,234.73,405.26,CASARB,6,24.8,A,265379.643818495,254581.650351085,202468.21536071965,2028495.0138505772
2807,517993,97967,1221,33,230.69,412.09,CECSCH,6,27.4,A,265375.633371408,254588.469619086,202464.33134813973,2028501.9122648388
2808,518060,97162,1221,43,237.49,411.03,CASARB,6,20.9,A,265382.42067525897,254587.398858774,202471.10201251158,2028500.7130207075
2809,518076,97182,1221,44,239.3,418.1,CASARB,6,22.4,A,265384.253394864,254594.44568819102,202473.06850509357,2028507.7289846267
2810,518121,17706,1222,13,222.1,433.8,MANBID,6,40.9,A,265367.131723525,254610.136947797,202456.23364449944,2028523.7511387626
2811,518143,17719,1222,22,229.43,429.26,CASARB,6,24.1,A,265374.435977626,254605.594732295,202463.45609962748,2028519.0688832377
2812,518228,17734,1222,34,230.94,435.85,CASARB,6,24.4,A,265375.96738741896,254612.163491343,202465.11211560934,2028525.6122064572
2813,518285,17739,1222,43,239.56,434.56,SLOBER,6,20.3,A,265384.57148383197,254610.85970273,202473.69612815976,2028524.1455686018
2814,518297,17738,1222,44,238.31,435.21,BYRSPI,6,30.6,A,265383.325433386,254611.510423624,202472.4616922355,2028524.8201144324
2815,518310,18275,1223,12,220.65,445.42,BUCTET,6,67.6,A,265365.724877681,254621.727772422,202455.0445272262,2028535.3745289494
2816,518324,18277,1223,13,220.82,450.57,MANBID,6,23.6,A,265365.912936077,254626.863206054,202455.3294762844,2028540.5090983391
2817,518342,18285,1223,21,228.86,443.32,BYRSPI,6,36.6,A,265373.916637341,254619.617046315,202463.20077923936,2028533.1083034487
2818,518343,18286,1223,21,226.45,441.48,TETBAL,6,20.5,A,265371.50327168603,254617.786979537,202460.7516611541,2028531.3227685532
2819,518348,18282,1223,22,225.1,447.42,BYRSPI,6,39.4,A,265370.17613132,254623.713290882,202459.53552696056,2028537.2771866077
2820,518349,18283,1223,22,229.28,446.48,BYRSPI,6,41.3,A,265374.347303105,254622.76747304,202463.6910488212,2028536.2522570852
2821,518357,18281,1223,23,226.23,450.17,MANBID,6,71.5,A,265371.314408903,254626.453420828,202460.72604449163,2028539.9972923468
2822,518358,114157,1223,23,227.72,452.05,SCHMOR,6,20.6,A,265372.809125176,254628.325229033,202462.2568206385,2028541.8419049913
2823,518377,18288,1223,31,230.59,444.05,BYRSPI,6,34.1,A,265375.646955993,254620.341547684,202464.94565622217,2028533.8005699653
2824,518386,18290,1223,32,230.28,449.91,MANBID,6,24.0,A,265375.35816536896,254626.18598652698,202464.76687064068,2028539.6535018291
2825,518418,18296,1223,42,238.58,446.14,MANBID,6,39.6,A,265383.633878544,254622.409691752,202472.97572675435,2028535.719256159
2826,518440,18959,1224,11,221.7,460.57,MANBID,6,24.0,A,265366.827278505,254636.833814923,202456.43222223123,2028550.4676774142
2827,518443,115065,1224,11,221.4,460.38,SCHMOR,6,27.4,A,265366.52699815,254636.64494358102,202456.12822529883,2028550.2843672012
2828,518450,115025,1224,12,222.04,469.13,SCHMOR,6,22.5,A,265367.197218557,254645.36948802398,202456.9632365356,2028559.0008326187
2829,518464,18962,1224,14,223.51,476.63,BUCTET,6,108.5,A,265368.691911263,254652.845814192,202458.59962425218,2028566.4528884017
2830,518476,18964,1224,22,227.81,469.16,MANBID,6,56.6,A,265372.959744879,254645.38779048898,202462.72911514598,2028558.9105318156
2831,518480,114846,1224,22,227.81,468.28,CECSCH,6,26.3,A,265372.956621011,254644.51022102698,202462.70944911236,2028558.032563272
2832,518501,18966,1224,31,232.7,463.72,CASARB,6,24.6,A,265377.824009595,254639.95297234302,202467.49348220957,2028553.3811954162
2833,518518,114725,1224,33,233.9,470.6,SCHMOR,6,24.1,A,265379.046856098,254646.81155443,202468.84623809514,2028560.2203080778
2834,518521,114745,1224,33,231.8,470.55,SCHMOR,6,25.0,A,265376.949437421,254646.765919707,202466.74686482095,2028560.2141819592
2835,518525,18969,1224,34,230.16,478.75,DACEXC,6,62.6,A,265375.340700697,254654.946572743,202465.29147889052,2028568.4294256256
2836,518535,18968,1224,43,235.59,471.56,ALCFLO,6,33.3,A,265380.738043765,254647.765501063,202470.55628834205,2028561.1428767482
2837,518548,19443,1225,11,222.46,484.09,MATDOM,6,22.8,A,265367.66977255396,254660.287323453,202457.71721122478,2028573.917546745
2838,518555,19444,1225,12,223.21,485.81,BYRSPI,6,45.6,A,265368.424893005,254662.00106315102,202458.5050267405,2028575.6179481228
2839,518631,19468,1225,34,230.91,499.31,FICTRI,6,80.6,A,265376.162700326,254675.44827684603,202466.50032907183,2028588.9263347178
2840,518632,19469,1225,34,230.91,499.31,FICTRI,6,20.2,A,265376.162700326,254675.44827684603,202466.50032907183,2028588.9263347178
2841,518633,19470,1225,34,234.34,499.65,MATDOM,6,28.0,A,265379.58940121,254675.78043338397,202469.9350786165,2028589.1940769413
2842,518639,19478,1225,41,238.62,481.04,BYRSPI,6,46.5,A,265383.797715769,254657.213218333,202473.79562901886,2028570.5378544421
2843,518642,19462,1225,42,235.36,487.41,HOMRAC,6,68.9,A,265380.564611047,254663.572186748,202470.6806926278,2028576.961079132
2844,518674,358,1301,12,243.48,7.95,DACEXC,6,66.3,A,265386.971932435,254185.42009782602,202468.079867555,2028098.438691149
2845,518688,362,1301,14,240.85,15.14,INGLAU,6,27.2,A,265384.370910946,254192.595533269,202465.61270769645,2028105.6668878028
2846,518693,370,1301,21,245.42,0.26,DACEXC,6,35.0,A,265388.882085467,254177.74743230102,202469.84642854356,2028090.7260243052
2847,518694,371,1301,21,249.67,0.28,MANBID,6,23.7,A,265393.126573147,254177.758822058,202474.09334634576,2028090.6574340153
2848,518702,367,1301,22,246.11,7.38,DACEXC,6,21.7,A,265389.596453932,254184.846378114,202470.69494741643,2028097.8152135548
2849,518703,368,1301,22,246.47,7.47,DACEXC,6,55.4,A,265389.956300479,254184.935404878,202471.0566594787,2028097.8975055793
2850,518704,369,1301,22,247.18,7.21,DACEXC,6,25.8,A,265390.664444776,254184.674693802,202471.76026037673,2028097.6233136377
2851,518724,372,1301,31,250.99,1.31,DACEXC,6,43.3,A,265394.44849538,254178.78332014102,202475.43526488915,2028091.6575556316
2852,518739,377,1301,32,251.21,9.71,DACEXC,6,34.8,A,265394.698025103,254187.15967671102,202475.84277487954,2028100.0335818338
2853,518750,379,1301,34,254.22,15.23,CORSUL,6,32.7,A,265397.723665974,254192.658371658,202478.97361650172,2028105.4781291906
2854,518753,20535,1301,34,252.71,16.88,MANBID,6,26.0,A,265396.221506947,254194.306853942,202477.50173877378,2028107.1557797152
2855,518762,385,1301,42,259.86,9.81,BYRSPI,6,30.6,A,265403.337016396,254187.241988565,202484.48782604106,2028099.9531370944
2856,518763,386,1301,42,255.13,5.73,HOMRAC,6,28.6,A,265398.59874691,254183.18277863602,202479.67058900098,2028095.9811000891
2857,518786,381,1301,44,256.66,19.53,ALCFLO,6,31.0,A,265400.175724849,254196.94158359,202481.50767136563,2028109.7173679825
2858,518811,1403,1302,12,242.29,28.52,DRYGLA,6,25.8,A,265385.856516183,254205.935679417,202467.35048129753,2028118.9860015172
2859,518818,1405,1302,13,241.92,34.58,DACEXC,6,54.0,A,265385.50851435197,254211.97968664198,202467.11619657243,2028125.039721722
2860,518819,1406,1302,13,241.78,32.66,DACEXC,6,22.3,A,265385.361882561,254210.06527144398,202466.93341123353,2028123.1270704775
2861,518829,1407,1302,14,243.23,39.35,DACEXC,6,68.3,A,265386.833726163,254216.73387507102,202468.5316925532,2028129.7714182131
2862,518830,1408,1302,14,241.97,38.99,DACEXC,6,68.7,A,265385.574103506,254216.37740568802,202467.26469474233,2028129.438500302
2863,518841,1416,1302,21,246.9,20.98,MANBID,6,32.4,A,265390.433694055,254198.407225041,202471.78817570326,2028111.3673612103
2864,518842,1417,1302,21,247.43,20.43,TABHET,6,21.3,A,265390.961045365,254197.857677267,202472.3054461375,2028110.8075887517
2865,518873,21653,1302,34,252.62,35.22,CECSCH,6,26.4,A,265396.196729435,254212.59638049998,202477.82161193073,2028125.4553188002
2866,518883,1434,1302,41,257.37,23.52,DACEXC,6,27.9,A,265400.898956009,254200.91913412398,202482.30623621884,2028113.6833651825
2867,518905,21710,1302,43,257.18,30.8,INGVER,6,25.8,A,265400.735048526,254208.179409411,202482.2790621227,2028120.95051829
2868,518909,21672,1302,44,255.43,39.31,INGVER,6,26.3,A,265399.017556765,254216.669427658,202480.72066779388,2028129.4773333543
2869,518913,2393,1303,11,240.86,42.47,DACEXC,6,40.3,A,265384.477915216,254219.85002838398,202466.23337574268,2028132.9335933179
2870,518914,2394,1303,11,242.02,41.35,DACEXC,6,30.8,A,265385.632415466,254218.730786782,202467.36738653906,2028131.7920109434
2871,518915,2395,1303,11,242.54,40.95,DACEXC,6,22.4,A,265386.150312391,254218.33084484198,202467.87801690155,2028131.3821004804
2872,518945,2402,1303,22,248.77,48.71,DACEXC,6,38.3,A,265392.399674743,254226.056871294,202474.2762381474,2028138.9943903433
2873,518949,2400,1303,23,245.99,51.94,ALCLAT,6,30.1,A,265389.634792905,254229.283546095,202471.57072002685,2028142.2748535897
2874,518955,2398,1303,24,245.74,57.47,MANBID,6,37.9,A,265389.404752007,254234.79877561302,202471.44449397596,2028147.7972969222
2875,518960,2407,1303,31,252.16,41.62,INGVER,6,25.3,A,265395.760052788,254218.979629818,202477.50499940966,2028131.8501287596
2876,518962,2426,1303,31,254.45,44.01,ALCLAT,6,28.9,A,265398.05552850803,254221.358419062,202479.84650138876,2028134.1869012937
2877,518969,2409,1303,32,251.24,46.52,CASARB,6,24.8,A,265394.858655678,254223.86794805102,202476.69525217864,2028136.7579850978
2878,518989,6355,1303,41,258.6,41.6,CECSCH,6,21.6,A,265402.191521424,254218.94672171102,202483.93920439656,2028131.6960026168
2879,518993,6381,1303,42,258.42,47.16,GUAGUI,6,30.9,A,265402.031495061,254224.491727464,202483.88359011768,2028137.2469178012
2880,518999,2416,1303,44,258.24,59.91,HOMRAC,6,39.5,A,265401.896992121,254237.206874622,202483.98863470164,2028149.9712351938
2881,519000,2417,1303,44,256.96,57.58,DACEXC,6,37.2,A,265400.61040253396,254234.88588658802,202482.6576344426,2028147.6732818303
2882,519012,2896,1304,12,242.27,65.61,HOMRAC,6,48.9,A,265385.968206402,254242.92327805198,202468.15926190914,2028155.9908021695
2883,519013,2897,1304,12,242.53,67.1,DACEXC,6,28.8,A,265386.233154112,254244.408639345,202468.45233978808,2028157.471945795
2884,519019,2899,1304,13,241.41,71.38,DACEXC,6,30.6,A,265385.12981883896,254248.67907259,202467.42890570796,2028161.7654006346
2885,519022,2901,1304,14,241.42,75.11,MANBID,6,41.1,A,265385.153046643,254252.398750297,202467.52224375826,2028165.4865821828
2886,519024,44072,1304,14,241.42,75.11,MANBID,6,30.0,A,265385.153046643,254252.398750297,202467.52224375826,2028165.4865821828
2887,519042,2907,1304,31,251.85,61.84,HOMRAC,6,20.7,A,265395.522238014,254239.144406711,202477.64706675668,2028152.029911424
2888,519047,2909,1304,32,252.03,66.29,FICCIT,6,58.4,A,265395.717798377,254243.58175359602,202477.9263516101,2028156.4658888008
2889,519055,2913,1304,34,251.02,77.54,MANBID,6,21.7,A,265394.749061051,254254.80271445698,202477.1685699381,2028167.7109619195
2890,519061,2922,1304,41,257.4,64.33,DACEXC,6,32.2,A,265401.073785986,254241.616357567,202483.24809622014,2028154.3985326916
2891,519073,2919,1304,43,258.6,73.25,MATDOM,6,33.1,A,265402.30387418397,254250.509305227,202484.64641547436,2028163.2729399423
2892,519078,2915,1304,44,257.51,79.15,DACEXC,6,35.0,A,265401.236250257,254256.39520368603,202483.68915549992,2028169.1820295658
2893,519080,2917,1304,44,259.02,78.28,BUCTET,6,81.9,A,265402.741178167,254255.52456706102,202485.17846138973,2028168.2825778676
2894,519095,3867,1305,12,244.38,87.28,MARNOB,6,21.8,A,265388.15235970396,254264.529178762,202470.7517235498,2028177.5668193507
2895,519107,3871,1305,13,243.51,92.71,DACEXC,6,27.7,A,265387.302778329,254269.94593250199,202470.0037792811,2028183.0024109802
2896,519111,3872,1305,14,241.03,95.11,MANBID,6,22.0,A,265384.83455599897,254272.34429586,202467.57946668152,2028185.4485407285
2897,519112,3874,1305,14,240.8,96.04,TABHET,6,21.9,A,265384.608159516,254273.2721902,202467.37043854757,2028186.3811859272
2898,519119,3883,1305,21,248.54,83.5,MATDOM,6,25.2,A,265392.29347618803,254260.75124518698,202474.82380511123,2028173.7088733753
2899,519120,3884,1305,21,245.07,81.23,BYRSPI,6,34.3,A,265388.819976642,254258.49449977698,202471.30596365314,2028171.516409168
2900,519131,3876,1305,24,246.0,96.94,COCDIV,6,20.8,A,265389.80452302896,254274.159237125,202472.58623101847,2028187.1707683813
2901,519132,3877,1305,24,245.97,95.14,BYRWAD,6,35.7,A,265389.76817271,254272.36426906698,202472.516034875,2028185.375548515
2902,519133,3878,1305,24,247.47,99.04,BUCTET,6,28.4,A,265391.280046543,254276.250477955,202474.1019348934,2028189.2352938496
2903,519134,3879,1305,24,248.97,97.5,BYRWAD,6,22.2,A,265392.772609191,254274.711711982,202475.56627787324,2028187.6675968496
2904,519139,3886,1305,31,252.04,83.39,DACEXC,6,75.9,A,265395.788487679,254260.634503707,202478.31844062998,2028173.5262064857
2905,519145,3889,1305,32,253.02,88.64,TETBAL,6,24.3,A,265396.78583694604,254265.86803065898,202479.41493779205,2028178.7436693863
2906,519157,3892,1305,33,252.56,93.47,SLOBER,6,20.4,A,265396.343587034,254270.68561627698,202479.06324611022,2028183.572103552
2907,519164,3895,1305,34,253.45,99.6,CHIDOM,6,24.6,A,265397.254178404,254276.79689385698,202480.08948203298,2028189.6694100203
2908,519173,3901,1305,42,258.09,85.11,DACEXC,6,22.6,A,265401.83664540603,254262.33757481302,202484.40184955345,2028175.1161870956
2909,519187,3897,1305,44,256.5,99.39,ORMKRU,6,22.9,A,265400.299426084,254276.581334398,202483.13225659955,2028189.3963491614
2910,519188,3898,1305,44,257.38,98.03,HOMRAC,6,37.5,A,265401.173442213,254275.223319294,202483.98113650124,2028188.0211542044
2911,519195,4848,1306,11,243.46,100.12,MATDOM,6,40.8,A,265387.279148405,254277.33556692,202470.11939751246,2028190.396347698
2912,519202,25574,1306,11,240.28,103.38,ALCLAT,6,22.5,A,265384.114898552,254280.59296403898,202467.01488309132,2028193.7150766572
2913,519216,4852,1306,13,243.0,111.13,HOMRAC,6,21.8,A,265386.858836568,254288.31608353698,202469.90579907718,2028201.3905164732
2914,519232,4861,1306,22,247.56,105.29,BYRWAD,6,23.7,A,265391.392114872,254282.48303445103,202474.3315168735,2028195.4689912195
2915,519233,25469,1306,22,249.87,107.24,SCHMOR,6,27.9,A,265393.706002383,254284.42299870602,202476.68317150878,2028197.3663616902
2916,519240,4858,1306,24,249.0,118.5,MICTET,6,26.3,A,265392.877116635,254295.653650135,202476.06550041406,2028208.618495076
2917,519247,4864,1306,31,254.05,103.93,DACEXC,6,32.8,A,265397.868761022,254281.113726743,202480.78573789488,2028193.9769136454
2918,519274,4879,1306,42,257.41,107.9,DACEXC,6,54.1,A,265401.23843982304,254285.06599822,202484.23165748024,2028197.8677445184
2919,519275,4880,1306,42,258.99,106.44,MATDOM,6,24.1,A,265402.811181362,254283.606850255,202485.77772141853,2028196.3781960993
2920,519281,4875,1306,43,255.86,112.83,MATDOM,6,36.8,A,265399.707976853,254289.985501747,202482.79310624633,2028202.8186575526
2921,519282,4876,1306,43,255.8,111.98,DACEXC,6,33.6,A,265399.645038304,254289.137970202,202482.71416270296,2028201.9718698352
2922,519283,4878,1306,43,257.06,112.38,TETBAL,6,26.0,A,265400.904802955,254289.534329106,202483.98205433006,2028202.344694693
2923,519289,4872,1306,44,256.08,116.03,LAEPRO,6,38.6,A,265399.939047355,254293.176220583,202483.08442804794,2028206.0066868002
2924,519292,5918,1307,11,242.56,121.18,DACEXC,6,43.5,A,265386.455090601,254298.33921139,202469.6907335127,2028211.4264845971
2925,519302,5922,1307,12,242.13,126.04,SLOBER,6,43.5,A,265386.042907773,254303.18665376,202469.36968842655,2028216.2842248613
2926,519306,5924,1307,13,241.25,132.36,PREMON,6,20.4,A,265385.186498902,254309.49096947198,202468.63164132502,2028222.607970607
2927,519307,5925,1307,13,244.77,133.94,LONLAT,6,37.0,A,265388.707483365,254311.05951999698,202472.1840238471,2028224.1109845545
2928,519311,5927,1307,14,243.55,137.28,SCHMOR,6,29.6,A,265387.500942605,254314.39275079302,202471.0396703382,2028227.4686930936
2929,519315,5940,1307,21,246.11,121.71,MANBID,6,89.6,A,265390.00230830896,254298.86060160003,202473.24962849682,2028211.8812976088
2930,519322,5939,1307,22,247.97,127.76,DACEXC,6,24.8,A,265391.881341381,254304.890147584,202475.24327258352,2028217.8785789523
2931,519344,5949,1307,34,250.98,137.31,DACEXC,6,31.8,A,265394.92128814897,254314.407711775,202478.4641704724,2028227.3438204252
2932,519350,5958,1307,41,259.2,120.96,DRYGLA,6,20.4,A,265403.072449305,254298.086323671,202486.3119986276,2028210.8603014809
2933,519361,5950,1307,44,258.79,139.93,SLOBER,6,59.0,A,265402.73032859,254317.00475432602,202486.32622901758,2028229.7950514902
2934,519362,5951,1307,44,258.85,137.54,HOMRAC,6,48.0,A,265402.781765625,254314.621234668,202486.3327738318,2028227.40931872
2935,519370,6889,1308,12,240.66,148.42,TABHET,6,29.1,A,265384.654284592,254325.507799802,202468.40099771362,2028238.6431907075
2936,519371,6890,1308,12,243.02,148.9,TABHET,6,32.0,A,265387.012888137,254325.981723511,202470.7697637371,2028239.072912083
2937,519377,6891,1308,13,240.96,152.26,TABHET,6,20.1,A,265384.96752189996,254329.336589938,202468.7865550454,2028242.4680760263
